id,grp,cycle_time_days,created_date,tags
114,0,13,2013-05-31,"app,urgent"
109,0,-1,2013-06-24,app
107,0,38,2013-05-18,"app,urgent"
100,0,-1,2013-07-11,"app,support"
101,0,-1,2013-11-06,app
7990,0,4,2016-09-24,app
7991,0,6,2016-09-22,app
7992,0,3,2016-09-28,app
6661,0,8,2015-08-30,"app,urgent"
5331,0,4,2015-03-25,app
5330,0,-1,2015-05-24,app
7987,0,1,2016-09-24,"app,support"
6656,0,1,2015-08-24,"app,support"
7988,0,10,2016-09-10,"app,support"
6657,0,3,2015-09-15,app
7989,0,7,2016-09-14,app
5322,0,-1,2015-03-13,app
5321,0,1,2015-03-25,app
5328,0,1,2015-03-19,app
5327,0,5,2015-03-17,"app,quickwin"
5326,0,3,2015-03-14,app
7986,0,1,2016-09-22,app
6655,0,1,2015-08-24,app
5325,0,11,2015-03-25,app
5329,0,-1,2015-03-23,app
6670,0,74,2015-08-24,app
5342,0,9,2015-03-14,"app,quickwin"
5341,0,9,2015-03-10,app
5333,0,1,2015-03-23,app
5332,0,7,2015-03-25,"app,support,urgent"
7995,0,1,2016-09-19,"app,support"
7996,0,15,2016-10-15,"app,support,urgent"
5301,0,10,2015-02-28,"app,urgent"
7967,0,16,2016-09-22,app
6637,0,-1,2015-08-19,"app,urgent"
5306,0,8,2015-03-02,app
5307,0,3,2015-03-09,"app,urgent"
6650,0,1,2015-08-23,app
5320,0,-1,2015-03-10,app
6645,0,1,2015-08-22,"app,support"
6646,0,7,2015-09-20,"app,support"
6647,0,15,2015-08-23,app
6643,0,1,2015-08-22,app
6644,0,1,2015-08-20,app
6649,0,1,2015-10-08,app
5375,0,2,2015-03-20,app
4037,0,-1,2015-01-24,app
4036,0,3,2014-10-18,"app,urgent"
4035,0,-1,2015-01-13,app
5365,0,-1,2015-03-21,app
6697,0,-1,2015-08-26,app
4039,0,7,2014-10-18,"app,support"
4038,0,-1,2015-01-13,quickwin
5380,0,-1,2015-05-25,app
5385,0,-1,2015-05-31,app
4053,0,1,2014-10-15,app
5379,0,-1,2015-03-19,"app,support"
5377,0,9,2015-03-16,"app,urgent"
6680,0,1,2015-08-25,"app,urgent"
6678,0,10,2015-08-27,"app,support"
6679,0,-1,2015-08-27,app
5345,0,17,2015-03-26,app
5344,0,10,2015-03-22,"app,support"
5343,0,9,2015-03-18,app
6677,0,3,2015-08-29,support
4016,0,4,2014-11-10,"app,quickwin"
5357,0,-1,2015-03-17,"app,support"
5356,0,-1,2015-03-11,"app,urgent,quickwin"
5359,0,1,2015-03-16,"app,urgent"
5358,0,21,2015-03-25,"app,urgent"
7902,0,6,2016-09-02,"app,support"
7907,0,2,2016-08-28,"app,support"
7908,0,6,2016-08-26,app
7909,0,-1,2016-10-26,app
7905,0,-1,2016-11-14,"app,urgent"
7906,0,-1,2016-08-26,"app,support"
7910,0,6,2016-09-10,app
6613,0,-1,2015-08-14,app
6611,0,1,2015-09-07,"app,urgent"
7948,0,-1,2016-09-20,quickwin
7929,0,2,2016-09-14,"app,support"
6604,0,9,2015-08-21,app
207,0,-1,2013-01-31,"app,support"
208,0,-1,2013-03-13,"app,urgent"
205,0,-1,2013-09-13,app
206,0,8,2013-08-03,"app,quickwin"
203,0,-1,2012-12-26,app
204,0,-1,2013-03-28,"app,support"
201,0,-1,2013-06-13,app
202,0,-1,2012-12-20,"app,urgent"
200,0,-1,2013-06-17,app
6499,0,1,2015-08-01,"app,support"
6485,0,1,2015-08-02,"app,support"
5158,0,5,2015-02-16,"app,urgent"
5156,0,6,2015-02-16,"app,urgent"
6488,0,2,2015-08-06,app
247,0,-1,2013-06-17,app
248,0,-1,2013-09-24,"app,support"
245,0,2,2013-10-23,"app,support"
246,0,-1,2014-02-26,"app,urgent,quickwin"
243,0,145,2014-05-27,"app,support,urgent"
244,0,393,2015-01-30,app
240,0,80,2013-06-24,app
238,0,-1,2013-06-17,app
239,0,13,2013-06-19,"app,support"
232,0,39,2013-12-27,app
231,0,45,2014-01-03,"app,support"
220,0,-1,2013-11-19,app
219,0,-1,2015-08-31,app
215,0,-1,2013-06-03,"app,urgent"
167,0,62,2013-06-28,app
162,0,31,2013-05-29,"app,urgent"
163,0,-1,2013-05-19,app
160,0,-1,2013-05-19,"app,urgent"
161,0,-1,2013-05-25,app
7880,0,6,2016-08-06,"app,urgent"
159,0,-1,2013-05-17,app
157,0,-1,2013-06-20,app
158,0,52,2013-06-12,"app,urgent"
7877,0,-1,2016-08-04,app
155,0,-1,2013-05-12,app
7878,0,1,2016-08-24,"app,quickwin"
156,0,-1,2013-05-16,"app,urgent"
7879,0,1,2016-08-25,"app,support"
153,0,7,2013-06-08,app
151,0,7,2013-06-06,app
152,0,8,2013-06-12,"app,support,quickwin"
7876,0,3,2016-08-02,app
150,0,37,2013-06-04,
149,0,1,2013-06-08,"app,urgent"
7844,0,-1,2016-10-13,"app,urgent,quickwin"
6516,0,4,2016-12-25,"app,support"
5250,0,4,2015-04-09,app
5252,0,6,2015-02-24,"app,quickwin"
5251,0,-1,2015-02-19,"app,urgent"
5248,0,1,2015-03-03,app
6593,0,4,2015-08-16,"app,quickwin"
5261,0,-1,2015-04-14,"app,urgent"
6594,0,-1,2015-08-24,app
5260,0,-1,2015-05-14,"app,support"
6595,0,3,2015-09-01,"app,quickwin"
6596,0,-1,2015-09-09,app
199,0,-1,2013-08-20,"app,quickwin"
197,0,-1,2013-02-21,"app,urgent"
198,0,-1,2013-03-13,app
195,0,1,2013-09-01,"app,quickwin"
6587,0,1,2015-08-15,app
196,0,-1,2013-01-01,app
6588,0,9,2015-08-13,app
193,0,-1,2013-08-23,app
194,0,-1,2013-08-23,"app,support"
191,0,-1,2013-04-07,app
192,0,14,2013-07-04,"app,support"
190,0,-1,2012-12-26,app
7890,0,2,2016-11-09,"app,support"
188,0,-1,2013-12-27,"app,urgent,quickwin"
189,0,-1,2012-11-03,app
186,0,-1,2013-01-22,app
187,0,-1,2013-08-20,"app,support"
184,0,-1,2013-08-20,"app,quickwin"
185,0,-1,2013-01-01,app
182,0,-1,2013-02-16,app
183,0,-1,2013-06-21,app
180,0,22,2013-06-17,app
181,0,15,2013-06-17,"app,quickwin"
6573,0,9,2015-08-12,"app,urgent"
5243,0,8,2015-03-01,"app,quickwin"
179,0,-1,2013-04-10,
5240,0,195,2015-02-17,"app,support"
177,0,-1,2013-01-24,app
178,0,55,2013-06-17,app
175,0,41,2013-06-17,"app,support,urgent"
176,0,-1,2013-01-22,"app,urgent"
7895,0,2,2016-08-30,app
173,0,-1,2013-04-10,"app,urgent"
7896,0,4,2016-08-27,app
174,0,-1,2013-04-14,"app,support"
7897,0,3,2016-08-31,"app,support,urgent"
171,0,43,2013-06-15,"app,support"
7898,0,10,2016-08-16,"app,quickwin"
172,0,23,2013-06-17,app
170,0,44,2013-06-15,"app,urgent"
6502,0,7,2015-08-01,app
6504,0,10,2015-08-03,app
6505,0,7,2015-08-07,app
7800,0,7,2016-06-30,"app,quickwin"
7803,0,3,2016-08-03,"app,urgent"
7804,0,-1,2016-07-17,app
723,0,-1,2013-11-02,app
719,0,-1,2013-10-27,app
768,0,-1,2013-11-04,app
769,0,27,2013-11-02,"app,urgent"
766,0,56,2013-11-08,app
8,0,-1,2013-06-09,"app,support"
762,0,8,2013-11-05,"app,support"
763,0,-1,2014-01-01,"app,urgent"
1,0,-1,2013-10-17,app
761,0,4,2013-11-19,"app,quickwin"
756,0,-1,2014-03-08,app
753,0,-1,2014-04-13,"app,urgent"
752,0,-1,2014-04-13,app
745,0,8,2013-10-29,app
742,0,3,2013-11-04,"app,support"
734,0,1,2013-11-06,"app,urgent"
732,0,-1,2013-11-02,
797,0,-1,2013-11-19,app
793,0,-1,2013-11-24,"app,urgent,quickwin"
794,0,-1,2013-11-14,app
791,0,4,2013-11-08,"app,support"
792,0,1,2013-11-24,"app,urgent"
788,0,12,2013-11-05,"app,quickwin"
789,0,-1,2013-11-11,"app,support"
786,0,14,2013-11-04,"app,support"
783,0,326,2013-12-08,app
773,0,6,2013-11-07,app
774,0,2,2013-11-07,app
771,0,2,2013-11-01,app
772,0,2,2013-11-07,app
770,0,26,2013-11-15,app
4242,0,5,2014-11-04,"app,support"
4241,0,1,2014-11-01,app
4235,0,-1,2014-10-30,app
4234,0,2,2014-11-01,app
4233,0,-1,2014-10-30,"app,support"
4245,0,1,2014-11-21,"app,urgent"
4244,0,2,2014-11-27,app
4243,0,2,2014-11-25,app
4220,0,1,2014-11-01,app
6876,0,16,2015-10-16,app
5544,0,3,2015-04-05,app
6873,0,9,2015-10-12,app
4216,0,-1,2015-02-15,app
6874,0,11,2015-10-12,"app,support"
6875,0,10,2015-10-16,app
4219,0,1,2014-11-01,
4218,0,6,2014-11-26,app
4223,0,1,2014-12-18,app
4228,0,1,2014-10-31,app
4227,0,1,2014-10-31,"app,support,quickwin"
4279,0,-1,2014-11-04,app
4278,0,-1,2014-11-04,app
4277,0,-1,2014-11-04,app
4261,0,33,2014-11-07,"app,support"
4275,0,-1,2014-12-03,app
4274,0,-1,2014-11-03,"app,quickwin"
5599,0,-1,2015-04-05,app
4268,0,-1,2014-11-11,urgent
5598,0,1,2015-03-30,app
4267,0,-1,2015-02-19,"app,urgent"
6810,0,8,2015-09-26,"app,support"
6812,0,2,2015-09-23,app
6813,0,1,2015-10-02,"app,urgent"
6814,0,4,2015-09-28,"app,support"
6827,0,2,2015-09-27,"app,urgent"
6809,0,1,2015-10-04,app
6804,0,1,2015-09-18,app
6805,0,1,2015-09-18,app
6806,0,-1,2015-09-20,app
6860,0,1,2015-09-29,app
6870,0,2,2015-10-06,app
6867,0,5,2015-10-09,app
6861,0,3,2015-10-03,"app,support,urgent"
4208,0,1,2014-10-26,app
6834,0,14,2015-09-26,app
6835,0,1,2015-09-29,"app,quickwin"
6836,0,3,2015-09-30,app
6837,0,1,2015-09-30,app
848,0,1,2013-11-27,app
832,0,-1,2013-11-17,app
830,0,-1,2014-03-07,
820,0,-1,2013-11-19,"app,urgent"
819,0,-1,2013-11-11,app
889,0,23,2013-11-14,"app,support"
883,0,-1,2013-11-22,app
878,0,7,2013-11-14,"app,support"
877,0,2,2013-12-11,"app,support"
868,0,2,2013-11-22,app
857,0,5,2013-11-28,app
852,0,-1,2014-01-07,app
850,0,4,2013-12-07,app
851,0,-1,2014-01-05,"app,quickwin"
4080,0,-1,2015-02-16,app
4087,0,10,2014-10-23,"app,support"
4086,0,8,2014-12-05,app
4078,0,4,2014-10-21,app
4097,0,-1,2015-02-14,"app,urgent"
4062,0,-1,2015-02-13,"app,urgent"
4061,0,-1,2014-10-16,"app,urgent"
4060,0,-1,2014-10-16,app
4059,0,1,2014-10-16,app
4058,0,-1,2014-10-16,app
4057,0,-1,2015-02-12,"app,support,urgent"
4073,0,-1,2015-01-17,app
4072,0,-1,2014-10-24,"app,urgent"
4071,0,-1,2015-01-17,quickwin
4070,0,-1,2014-11-21,"app,quickwin"
897,0,-1,2014-07-23,app
4075,0,-1,2015-02-15,app
4074,0,-1,2015-01-17,app
4069,0,-1,2015-01-26,"app,support"
891,0,-1,2013-12-09,app
6777,0,3,2015-09-30,"app,support"
5443,0,1,2015-03-21,quickwin
5460,0,9,2015-03-26,app
5456,0,1,2015-03-24,app
5455,0,1,2015-03-24,"app,urgent,quickwin"
5458,0,-1,2015-03-23,app
6760,0,-1,2016-02-06,app
5430,0,9,2015-04-22,app
6751,0,3,2015-09-03,app
6767,0,10,2015-09-19,app
5433,0,325,2015-05-29,"app,urgent"
6768,0,7,2015-09-19,app
6765,0,63,2015-09-08,app
5497,0,4,2015-04-04,"app,urgent"
5474,0,4,2015-03-26,"app,support"
5467,0,13,2015-03-25,app
5464,0,4,2015-04-05,app
6798,0,2,2015-09-17,"app,support"
5483,0,2,2015-03-26,app
5476,0,2,2015-05-04,"app,support,quickwin"
5475,0,1,2015-03-30,app
6700,0,1,2015-08-27,app
6701,0,1,2015-08-27,app
6708,0,-1,2015-08-28,"app,support"
6709,0,-1,2015-08-28,app
6706,0,-1,2016-05-27,app
6707,0,1,2015-09-13,"app,quickwin"
5403,0,2,2015-04-11,"app,urgent"
5402,0,6,2015-03-24,app
6739,0,2,2015-09-13,app
6750,0,1,2015-09-03,app
6745,0,1,2015-09-02,app
6740,0,5,2015-09-09,"app,urgent"
6741,0,5,2015-09-11,"app,support"
6743,0,383,2015-09-02,app
6711,0,-1,2015-09-06,app
6712,0,9,2015-09-04,"app,urgent"
528,0,68,2014-01-12,app
526,0,-1,2013-11-06,"app,urgent"
527,0,1,2013-11-06,
524,0,11,2013-10-13,app
525,0,-1,2014-03-30,app
520,0,1140,2013-10-13,"app,urgent"
521,0,12,2013-10-11,"app,support"
519,0,1,2013-11-10,"app,urgent"
517,0,3,2013-12-05,app
518,0,3,2013-10-11,app
515,0,-1,2013-10-22,"app,urgent"
516,0,10,2013-10-12,"app,support"
514,0,4,2013-10-14,app
511,0,9,2013-10-10,app
510,0,22,2013-10-18,"app,urgent"
502,0,11,2013-10-11,"app,support,urgent"
503,0,10,2013-10-11,"app,support,quickwin"
501,0,1,2013-10-15,app
569,0,-1,2016-06-28,"app,urgent"
548,0,-1,2013-10-14,"app,urgent"
549,0,-1,2014-03-31,"app,support,urgent,quickwin"
546,0,-1,2013-10-14,"app,urgent"
545,0,-1,2013-10-12,app
542,0,-1,2014-03-30,app
543,0,-1,2014-03-30,"app,support"
537,0,-1,2013-10-19,app
535,0,12,2013-10-26,"app,urgent"
536,0,14,2013-10-26,"app,urgent"
533,0,-1,2014-03-30,"app,urgent"
530,0,-1,2013-10-13,app
3099,0,5,2014-07-29,app
597,0,12,2013-10-28,app
598,0,1,2013-12-23,app
595,0,-1,2013-11-11,"app,support"
596,0,-1,2013-10-18,app
593,0,-1,2013-10-20,"app,support,quickwin"
594,0,-1,2013-11-01,"app,support"
591,0,1,2013-10-22,app
592,0,4,2013-10-22,app
590,0,-1,2013-10-20,app
588,0,1,2013-10-18,app
582,0,2,2013-11-22,app
575,0,2,2013-11-21,"app,urgent"
574,0,-1,2013-10-15,app
571,0,-1,2013-10-16,app
4483,0,-1,2015-02-19,app
3143,0,1,2014-08-18,support
3144,0,-1,2014-07-31,app
4485,0,-1,2015-02-07,"app,support,urgent"
4455,0,-1,2014-12-21,"app,support"
4452,0,-1,2014-12-01,"app,urgent"
4456,0,-1,2015-02-05,"app,support"
3141,0,-1,2014-12-19,app
3142,0,5,2014-08-02,"app,urgent"
4470,0,1,2014-12-31,app
497,0,21,2013-11-15,"app,support"
4464,0,-1,2014-12-09,app
3138,0,-1,2014-08-01,app
493,0,-1,2013-12-13,"app,urgent"
3139,0,1,2014-12-02,"app,quickwin"
3137,0,2,2014-08-03,"app,support,quickwin"
4499,0,17,2014-11-25,app
4497,0,-1,2015-02-27,"app,quickwin"
5720,0,8,2015-07-18,"app,urgent"
5724,0,2,2015-04-23,app
5723,0,8,2015-05-05,"app,urgent"
5722,0,2,2015-04-25,app
5728,0,12,2015-04-21,"app,urgent"
5725,0,1,2015-10-30,"app,urgent"
5701,0,3,2015-04-17,app
5704,0,1,2015-04-19,"app,urgent"
5712,0,2,2015-04-22,"app,urgent"
5715,0,-1,2015-04-18,app
5714,0,-1,2015-04-18,app
5718,0,-1,2015-07-21,"app,support"
3105,0,-1,2014-08-03,app
3106,0,-1,2014-08-01,app
5767,0,1,2015-05-05,"app,urgent,quickwin"
5766,0,2,2015-05-21,app
4448,0,-1,2014-11-20,"app,urgent"
5778,0,4,2015-04-27,"app,quickwin"
4447,0,-1,2015-02-26,"app,support,urgent"
5777,0,7,2015-04-26,"app,support"
4445,0,-1,2014-12-31,app
5740,0,2,2015-04-21,app
4415,0,7,2014-11-13,app
4414,0,3,2014-11-10,"app,quickwin"
4413,0,3,2014-11-10,app
4412,0,-1,2014-11-10,app
5749,0,1,2015-05-28,app
5748,0,6,2015-04-24,app
4417,0,-1,2014-11-11,app
5747,0,10,2015-04-24,"app,quickwin"
5753,0,7,2015-04-24,app
5752,0,-1,2015-04-22,"app,support,urgent"
5755,0,4,2015-04-25,"app,support"
5754,0,-1,2015-04-22,"app,support,urgent"
605,0,106,2014-06-22,"app,quickwin"
606,0,-1,2014-01-21,"app,support"
603,0,9,2013-10-19,"app,support"
602,0,-1,2013-10-19,app
647,0,-1,2014-04-09,
648,0,4,2013-10-25,app
645,0,-1,2013-11-07,"app,urgent"
644,0,-1,2013-12-21,app
634,0,-1,2015-01-20,"app,support,urgent"
632,0,26,2013-10-18,app
633,0,11,2013-10-24,"app,urgent,quickwin"
630,0,-1,2013-12-24,app
614,0,-1,2013-10-19,"app,support,urgent"
612,0,-1,2014-01-03,"app,quickwin"
611,0,-1,2014-01-04,app
670,0,-1,2013-11-21,"app,urgent"
669,0,-1,2013-10-28,"app,urgent"
658,0,-1,2013-10-28,"app,urgent"
656,0,36,2013-11-03,"app,quickwin"
657,0,108,2014-07-27,"app,urgent"
655,0,-1,2014-04-10,"app,quickwin"
652,0,-1,2013-10-28,app
692,0,62,2014-04-14,app
3010,0,-1,2014-07-24,app
3002,0,-1,2014-08-07,app
3003,0,4,2014-07-24,"app,support"
6999,0,10,2015-11-02,app
3001,0,-1,2014-07-24,app
6993,0,5,2015-10-29,"app,urgent"
3006,0,1,2014-08-13,app
3007,0,1,2014-07-26,app
3004,0,1,2014-11-24,"app,support"
3005,0,1,2014-07-26,app
3008,0,24,2014-07-26,app
3009,0,2,2014-07-24,"app,quickwin"
3011,0,9,2014-07-26,app
3071,0,2,2014-07-29,"app,support,urgent"
3070,0,2,2014-08-02,app
3068,0,5,2014-07-29,"app,urgent"
3069,0,1,2014-07-29,"app,support"
3066,0,10,2014-07-29,"app,support,quickwin"
3067,0,-1,2014-08-20,app
3077,0,-1,2014-12-18,app
3078,0,2,2014-07-30,"app,support"
5601,0,-1,2015-03-31,"app,support,urgent"
5610,0,9,2015-04-13,app
5614,0,1,2015-04-03,app
5613,0,1,2015-04-03,app
5612,0,-1,2015-04-01,"app,quickwin"
5611,0,1,2015-04-15,"app,urgent"
5617,0,1,2015-04-04,app
5616,0,1,2015-04-04,app
5615,0,1,2015-04-03,"app,quickwin"
5619,0,12,2015-04-07,app
6913,0,2,2015-10-08,app
6914,0,-1,2015-10-10,"app,urgent"
6924,0,11,2015-10-08,app
6980,0,1,2015-10-14,app
5641,0,7,2015-04-12,"app,urgent,quickwin"
6978,0,1,2015-10-16,
5640,0,9,2015-04-12,app
6971,0,6,2015-10-13,app
6972,0,6,2015-10-21,app
6973,0,12,2015-10-13,app
6990,0,10,2015-10-29,"app,support"
